Sample	Number Unstable Loci	Number Loci Called	Proportion Unstable Loci	MOSAIC classification	Cancer Type	MSI-PCR Result
TCGA-EM-A3FO	646	192961	0.003347826762921	MSS	THCA	
TCGA-EM-A3FP	509	168692	0.00301733336494914	MSS	THCA	
TCGA-EM-A3FQ	667	195370	0.00341403490812305	MSS	THCA	
TCGA-EM-A3FR	1232	237409	0.00518935676406539	MSS	THCA	
TCGA-EM-A3O3	998	187519	0.00532212735776108	MSS	THCA	
TCGA-EM-A3O6	1267	244165	0.00518911391886634	MSS	THCA	
TCGA-EM-A3O7	1048	222707	0.00470573444031845	MSS	THCA	
TCGA-EM-A3O8	1256	237634	0.00528543895233847	MSS	THCA	
TCGA-EM-A3O9	1211	233878	0.00517791327102164	MSS	THCA	
TCGA-EM-A3OA	1153	234744	0.0049117336332345	MSS	THCA	
TCGA-EM-A3OB	1353	243789	0.00554988124976927	MSS	THCA	
TCGA-EM-A3SU	603	159318	0.00378488306406056	MSS	THCA	
TCGA-EM-A3SX	516	148320	0.0034789644012945	MSS	THCA	
TCGA-EM-A3SY	565	156424	0.00361197770163146	MSS	THCA	
TCGA-EM-A3SZ	558	160753	0.00347116383520059	MSS	THCA	
TCGA-EM-A4FF	783	198640	0.0039418042690294	MSS	THCA	
TCGA-EM-A4FH	809	178862	0.00452304010913442	MSS	THCA	
TCGA-EM-A4FK	355	138316	0.00256658665664131	MSS	THCA	
TCGA-EM-A4FM	660	184811	0.00357121599904768	MSS	THCA	
TCGA-EM-A4FN	752	178710	0.00420793464271725	MSS	THCA	
TCGA-EM-A4FO	645	187881	0.00343302409503888	MSS	THCA	
TCGA-EM-A4FQ	794	194207	0.00408842111767341	MSS	THCA	
TCGA-EM-A4FR	589	182188	0.00323292423211188	MSS	THCA	
TCGA-EM-A4FU	559	174564	0.00320226392612452	MSS	THCA	
TCGA-EM-A4FV	479	150305	0.00318685339809055	MSS	THCA	
TCGA-EM-A4G1	495	154677	0.00320021722686631	MSS	THCA	
TCGA-ET-A25G	882	227842	0.00387110365955355	MSS	THCA	
TCGA-ET-A25I	898	223077	0.0040255158532704	MSS	THCA	
TCGA-ET-A25K	1023	229651	0.00445458543616183	MSS	THCA	
TCGA-ET-A25O	708	204142	0.00346817411409705	MSS	THCA	
TCGA-ET-A25R	600	188440	0.00318403735937168	MSS	THCA	
TCGA-ET-A2MZ	778	202349	0.0038448423268709	MSS	THCA	
TCGA-ET-A2N0	614	192054	0.00319701750549325	MSS	THCA	
TCGA-ET-A2N1	631	193657	0.00325833819588241	MSS	THCA	
TCGA-ET-A2N3	737	202680	0.00363627392934675	MSS	THCA	
TCGA-ET-A2N4	966	216718	0.00445740547624101	MSS	THCA	
TCGA-ET-A39I	577	185081	0.00311755393584431	MSS	THCA	
TCGA-ET-A39J	628	187979	0.00334079870623846	MSS	THCA	
TCGA-ET-A39K	651	192398	0.00338361105624799	MSS	THCA	
TCGA-ET-A39L	829	189405	0.00437686439111956	MSS	THCA	
TCGA-ET-A39M	671	222807	0.0030115750402815	MSS	THCA	
TCGA-ET-A39N	443	167516	0.0026445235082022	MSS	THCA	
TCGA-ET-A39O	732	199977	0.00366042094840907	MSS	THCA	
TCGA-ET-A39P	660	185053	0.00356654580039232	MSS	THCA	
TCGA-ET-A39R	747	192198	0.00388661692629476	MSS	THCA	
TCGA-ET-A39S	688	201293	0.00341790325545349	MSS	THCA	
TCGA-ET-A39T	555	183316	0.00302755896921163	MSS	THCA	
TCGA-ET-A3BN	652	187365	0.00347983881728178	MSS	THCA	
TCGA-ET-A3BO	1071	216412	0.00494889377668521	MSS	THCA	
TCGA-ET-A3BP	596	180127	0.00330877658540918	MSS	THCA	
TCGA-ET-A3BQ	892	234392	0.00380559063449264	MSS	THCA	
TCGA-ET-A3BS	637	206081	0.0030910176095807	MSS	THCA	
TCGA-ET-A3BT	572	180971	0.00316072740936393	MSS	THCA	
TCGA-ET-A3BU	766	196918	0.00388994403761972	MSS	THCA	
TCGA-ET-A3BV	758	207513	0.00365278319912487	MSS	THCA	
TCGA-ET-A3BW	661	170138	0.00388508152205856	MSS	THCA	
TCGA-ET-A3BX	735	197268	0.00372589573575035	MSS	THCA	
TCGA-ET-A3DO	658	190259	0.00345844349018969	MSS	THCA	
TCGA-ET-A3DQ	689	202165	0.00340810723913635	MSS	THCA	
TCGA-ET-A3DR	1423	291259	0.00488568593588524	MSS	THCA	
TCGA-ET-A3DS	746	197230	0.00378238604674745	MSS	THCA	
TCGA-ET-A3DT	694	193062	0.00359470014813894	MSS	THCA	
TCGA-ET-A3DU	774	204429	0.00378615558457949	MSS	THCA	
TCGA-ET-A40P	1001	204268	0.00490042493195214	MSS	THCA	
TCGA-ET-A40Q	1053	239897	0.00438938377720438	MSS	THCA	
TCGA-ET-A40R	1074	220983	0.00486010236081509	MSS	THCA	
TCGA-ET-A40S	1410	252076	0.0055935511512401	MSS	THCA	
TCGA-ET-A40T	1527	298554	0.00511465262565566	MSS	THCA	
TCGA-ET-A4KN	513	173466	0.00295735187298952	MSS	THCA	
TCGA-ET-A4KQ	618	162811	0.00379581232226324	MSS	THCA	
TCGA-FE-A22Z	468	156075	0.00299855838539164	MSS	THCA	
TCGA-FE-A230	640	197323	0.00324341308413109	MSS	THCA	
TCGA-FE-A231	725	214992	0.00337221850115353	MSS	THCA	
TCGA-FE-A232	735	215982	0.00340306136622496	MSS	THCA	
TCGA-FE-A233	1056	206273	0.00511942910608756	MSS	THCA	
